time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.340547084808349609e+00,-3.726570312499999371e-02,4.374913207049848651e+00,-4.696086769384763548e-01,6.133516132986943648e-01,-1.995443158677643769e+00
1.360555171966552734e+00,-4.684312499999999241e-02,4.373379226261962849e+00,-4.786775367016204985e-01,-7.666803806664171383e-02,-1.674043102918988613e+00
1.380563497543334961e+00,-5.651132812499998909e-02,4.353437476019449193e+00,-4.832090065656985400e-01,-9.966726184051191151e-01,-1.290118351434698774e+00
1.400571346282958984e+00,-6.615683593749999147e-02,4.318155917898080176e+00,-4.820862021711413425e-01,-1.763385888233779619e+00,-7.237304342709731664e-01
1.420579671859741211e+00,-7.562078124999999096e-02,4.267534551897854023e+00,-4.730003655819163266e-01,-2.530015108259107581e+00,-5.964819504291296592e-02
1.440587520599365234e+00,-8.460812499999999237e-02,4.200039397230885818e+00,-4.491909083759340060e-01,-3.373433873142952066e+00,7.027415990465786244e-01
1.460596323013305664e+00,-9.284652343749998094e-02,4.115670453897175562e+00,-4.117387071482186411e-01,-4.216591357558169939e+00,1.685116568326012976e+00
1.480604648590087891e+00,-9.995015624999999126e-02,4.012893741108837453e+00,-3.550338475470983801e-01,-5.136697341010923346e+00,2.728750522129827605e+00
1.500612258911132812e+00,-1.056239843749999796e-01,3.894777220441643095e+00,-2.835834981767910712e-01,-5.903579626546104464e+00,3.894135782252704736e+00
1.520620584487915039e+00,-1.093460156249999871e-01,3.758252930319820884e+00,-1.860241245933679510e-01,-6.823374079850328400e+00,4.907520283642877068e+00
1.540628433227539062e+00,-1.106169531249999866e-01,3.604854851531256621e+00,-6.352194663902092919e-02,-7.666895166233990366e+00,5.381872264913525328e+00
1.560637474060058594e+00,-1.095048828124999818e-01,3.433049003288064949e+00,5.557839187836637745e-02,-8.586410996971210352e+00,5.179631610443609979e+00
1.580645322799682617e+00,-1.063275390624999900e-01,3.247437327953902386e+00,1.588048665975519969e-01,-9.276943151143118627e+00,4.953970840957655497e+00
1.600653648376464844e+00,-1.015842187499999827e-01,3.055689729468197058e+00,2.370673295122797675e-01,-9.583390561587538770e+00,4.902928870706344533e+00
1.620661258697509766e+00,-9.559265624999999100e-02,2.857806207830949408e+00,2.994641740746915581e-01,-9.890412621096718482e+00,4.665527143676973409e+00
