time,cart_pos,pend_pos,cart_vel,pend_vel,force
7.109677791595458984e-01,1.942264843749999803e-01,3.954602471169183175e+00,-4.442460079051374633e-01,4.902314780362441837e+00,-5.317265755517635917e+00
7.209811210632324219e-01,1.895966406249999792e-01,4.000621894805751921e+00,-4.623674887497322694e-01,4.595810677315051329e+00,-5.151980525394593613e+00
7.309951782226562500e-01,1.847398437499999657e-01,4.043573356866549950e+00,-4.849979181943730455e-01,4.289116926038126998e+00,-4.982686918088873540e+00
7.410085201263427734e-01,1.797241796874999853e-01,4.084990838139462177e+00,-5.008981128122078630e-01,4.136229609583581990e+00,-4.801694599903010285e+00
7.510225772857666016e-01,1.745042578124999799e-01,4.120272396260832082e+00,-5.212594447883439619e-01,3.523203189245613931e+00,-4.637868528291990700e+00
7.610356807708740234e-01,1.691027734374999647e-01,4.154019973594316184e+00,-5.394415810276694812e-01,3.370341411499159445e+00,-4.457660152647181739e+00
7.710492610931396484e-01,1.635424218749999825e-01,4.183165608564143767e+00,-5.552810666666648798e-01,2.910610793725898038e+00,-4.291539610119693648e+00
7.810630798339843750e-01,1.578005078124999905e-01,4.207709301170313942e+00,-5.733990409752141026e-01,2.450982311679007264e+00,-4.124346161007662381e+00
7.910764217376708984e-01,1.519224218749999911e-01,4.230719012988598315e+00,-5.870253901283363218e-01,2.297905338657525665e+00,-3.947763099057928216e+00
8.010911941528320312e-01,1.459308593749999716e-01,4.247592801655340367e+00,-5.982724570884437876e-01,1.684889877397234947e+00,-3.790688369840481631e+00
8.111042976379394531e-01,1.398258203124999877e-01,4.261398628746311701e+00,-6.097049802371525828e-01,1.378776031976985283e+00,-3.614083860767432821e+00
8.211174011230468750e-01,1.336299999999999710e-01,4.270602513473624740e+00,-6.187712252964443493e-01,9.191840213178720242e-01,-3.442641152087755341e+00
8.311312198638916016e-01,1.266852343749999832e-01,4.276738436625167950e+00,-6.935182076617211200e-01,6.127455779198184294e-01,-3.242249899977112548e+00
8.411448001861572266e-01,1.202624609374999820e-01,4.276738436625167950e+00,-6.414062933333334326e-01,0.000000000000000000e+00,-3.068929517465098566e+00
8.511583805084228516e-01,1.137489062499999898e-01,4.273670475049396345e+00,-6.504721066666658835e-01,-3.063800835501225284e-01,-2.863453859310549632e+00
8.611721992492675781e-01,1.072126562499999824e-01,4.266000571109968220e+00,-6.527230189757393664e-01,-7.659319723996842466e-01,-2.636706596627797605e+00
